MonthYear,CPI,CPI_lag1,CPI_lag2,RON95_change_lag1,Diesel_change_lag1,Brent_change_lag1,USD_VND_change_lag1,RON95_MA3,Diesel_MA3,Brent_MA3,USDVND_MA3,Brent_WTI_Spread_lag1,Dummy_Tet,Dummy_Covid,Month_sin,Month_cos
2020-08,0.1,3.91,6.05,8.112636467829448,7.414967009118589,7.375217283337476,-0.06119050385345881,7.368227790791725,4.0672717643931025,34.762969699233494,-0.024472265725665004,2.530000000000001,0,1,-0.8660254037844385,-0.5000000000000004
2020-09,-0.12,0.1,3.91,-0.010754843019378235,0.6798873386008486,3.4690101757631764,-0.06079739311800614,7.472773192032359,7.058390972637896,15.970086257639863,-0.06283767583893744,2.3999999999999986,0,1,-1.0,-1.8369701987210297e-16
2020-10,-0.08,-0.12,0.1,0.367040142593833,-5.18214922097261,-8.560572194903903,-0.026367308673302947,2.822973922467966,0.9709017089156093,0.7612184213989165,-0.04945173521492263,1.279999999999994,0,1,-0.8660254037844386,0.5000000000000001
2020-11,-0.47,-0.08,-0.12,0.1195473972814387,-3.9713669685209063,-1.7599608897580055,-0.029261641306566055,0.15861089895196331,-2.824542950297556,-2.283840969632911,-0.03880878103262505,0.7899999999999991,0,1,-0.5000000000000004,0.8660254037844384
2020-12,2.45,-0.47,-0.08,-1.016934052863827,-0.6991769739512876,6.220452848967395,-0.06185971423831038,-0.17678217099618632,-3.284231054481601,-1.3666934118981713,-0.039162888072726464,1.75,0,1,-2.4492935982947064e-16,1.0
2021-01,2.29,2.45,-0.47,6.66938467914131,7.035119977353044,17.10002342468964,-0.15800166499161383,1.9239993411863061,0.78819201162695,7.186838461299676,-0.08304100684549676,2.969999999999999,0,1,0.49999999999999994,0.8660254037844387
2021-02,1.55,2.29,2.45,6.083447881122983,6.724396088730256,9.5619123824765,-0.05560195051814709,3.9119661691334877,4.353446364044004,10.960796218711176,-0.09182110991602377,2.770000000000003,1,1,0.8660254037844386,0.5000000000000001
2021-03,2.29,1.55,2.29,3.195088624845832,4.14850930142705,13.711886069015877,0.01979787151269452,5.31597372837004,5.969341789170117,13.457940625394004,-0.0646019146656888,3.240000000000002,0,1,1.0,6.123233995736766e-17
2021-04,0.87,2.29,1.55,7.110609805409163,7.76317079827189,5.025690430314711,0.21980795544027654,5.4630487704593245,6.212025396143066,9.433162960602361,0.06133462547827465,3.0799999999999983,0,1,0.8660254037844387,-0.4999999999999998
2021-05,0.76,0.87,2.29,2.1429561044660206,0.17770121364497626,-0.9172909341079283,0.07589726959571497,4.14955151157367,4.029793771114639,5.940095188407554,0.10516769884956201,3.0900000000000034,0,1,0.49999999999999994,-0.8660254037844387
2021-06,1.07,0.76,0.87,1.9857525892434724,2.884723044757753,5.7398549606542115,-0.18154130420169334,3.746439499706217,3.6085316855582064,3.2827514856203313,0.038054640278099384,3.3599999999999994,0,1,1.2246467991473532e-16,-1.0
2021-07,2.36,1.07,0.76,3.486262746337254,4.914402969955489,6.756165183131468,-0.11871506269666154,2.5383238133489145,2.6589424094527394,3.859576403225917,-0.07478636576754664,1.7800000000000011,0,1,-0.4999999999999997,-0.8660254037844388
2021-08,-0.06,2.36,1.07,6.8750186799501956,6.698903272567858,2.7474029524330312,0.2677505196175378,4.1156780051769735,4.832676429093699,5.081141032072904,-0.010835282426939022,2.680000000000007,0,1,-0.8660254037844385,-0.5000000000000004
2021-09,-0.16,-0.06,2.36,0.5518019907565286,-1.3411669467006115,-5.880005321271787,-0.15371246200293065,3.6376944723479916,3.424046431940912,1.2078542714309044,-0.001559001694018125,3.019999999999996,0,1,-1.0,-1.8369701987210297e-16
2021-10,2.51,-0.16,-0.06,-0.7024805838631076,-0.6929308166122361,5.28621908127207,-0.17536209985536955,2.241446695614538,1.55493516975167,0.7178722374777715,-0.020441347413587458,2.839999999999989,0,1,-0.8660254037844386,0.5000000000000001
